,title,date,stock
11237,"Benzinga's Top Upgrades, Downgrades For October 24, 2018",2018-10-24 09:19:00-04:00,ABR
11238,"JP Morgan Downgrades Arbor Realty Trust to Underweight, Announces $18.50 Price Target",2018-10-24 07:58:00-04:00,ABR
11239,"BTIG Research Initiates Coverage On Arbor Realty Trust with Buy Rating, Announces $12.50 Price Target",2018-10-09 06:30:00-04:00,ABR
11240,"Stocks Which Set New 52-Week High Yesterday, September 4th",2018-09-05 10:22:00-04:00,ABR
11241,"Stocks Which Set New 52-Week High Friday, August 31",2018-09-04 10:29:00-04:00,ABR
11242,"Stocks Which Set New 52-Week High Yesterday, August 30th",2018-08-31 10:11:00-04:00,ABR
11243,"Stocks Which Set New 52-Week High Yesterday, August 28th",2018-08-29 11:13:00-04:00,ABR
11244,"Stocks Which Set New 52-Week High Friday, August 24th",2018-08-27 09:24:00-04:00,ABR
11245,"Stocks Which Set New 52-Week High Yesterday, August 23rd",2018-08-24 09:11:00-04:00,ABR
11246,"Stocks Which Set New 52-Week High Yesterday, August 22nd",2018-08-23 10:51:00-04:00,ABR
11247,"Stocks Which Set New 52-Week High Yesterday, August 6th",2018-08-07 11:27:00-04:00,ABR
11248,"Stocks Which Set New 52-Week Highs Friday, August 3rd",2018-08-06 13:02:00-04:00,ABR
11249,"Arbor Realty Trust Q2 EPS $0.31 Beats $0.28 Estimate, Sales $21.411M Miss $21.67M Estimate",2018-08-03 08:05:00-04:00,ABR
11250,Raymond James Initiates Coverage On Arbor Realty Trust with Market Perform Rating,2018-07-31 07:40:00-04:00,ABR
11251,ArborCrowd Announces Sale of Three-Property Portfolio in Alabama and Mississippi Generates Over 29% Internal Rate of Return With Aggregate Portfolio Sales Price Of $25.85M,2018-07-24 09:04:00-04:00,ABR
11252,Deutsche Bank Downgrades Arbor Realty Trust to Hold,2018-07-24 07:51:00-04:00,ABR
11253,Arbor Realty Trust Prices 5.5M Share Offering At Total Gross Proceeds Of ~$48.7M,2018-05-16 08:56:00-04:00,ABR
11254,26 Stocks Moving In Wednesday's Pre-Market Session,2018-05-16 08:14:00-04:00,ABR
11255,Arbor Realty Announces 5.5M Share Common Stock Offering,2018-05-15 16:14:00-04:00,ABR
11256,Do Rising Interest Rates Spell Doom for all REITs? Not By a Longshot.,2018-05-11 11:25:00-04:00,ABR
11257,"Arbor Realty Trust Q1 EPS $0.42 Beats $0.24 Estimate, Sales $53M Beat $20.13M Estimate; AFFO $0.25",2018-05-04 08:03:00-04:00,ABR
11258,"Arbor Realty Trust Reports Q4 AFFO $0.25 vs $0.21 In Prior Year Period, Net Int. Income $18.57M vs $17.38M Est.",2018-02-23 08:04:00-05:00,ABR
11259,26 Stocks Moving In Thursday's Pre-Market Session,2018-02-08 08:03:00-05:00,ABR
11260,"JP Morgan Initiates Coverage On Arbor Realty Trust with Neutral Rating, Announces $8.50 Price Target",2017-12-21 09:17:00-05:00,ABR
11261,Arbor Realty Trust Raises Qtr Dividend From $0.18 to $0.19/Share,2017-11-03 08:08:00-04:00,ABR
11262,"Arbor Realty Trust Reports Q3 EPS $0.26 vs $0.18 Est., AFFO $0.25; Sales $47.98M",2017-11-03 08:04:00-04:00,ABR
11263,22 Biggest Mid-Day Losers For Thursday,2017-05-11 12:47:00-04:00,ABR
11264,Arbor Realty Trust Prices 9.5M Share Offering At Gross Proceeds Of ~$77.9M,2017-05-11 08:33:00-04:00,ABR
11265,20 Stocks Moving In Thursday's Pre-Market Session,2017-05-11 08:17:00-04:00,ABR
11266,Arbor Realty Trust Announces 9.5M Stock Offering,2017-05-10 16:08:00-04:00,ABR
11267,"Arbor Realty Trust Reports Q1 EPS $0.30 vs $0.27 Est., AFFO $0.33",2017-05-05 08:09:00-04:00,ABR
11268,Arbor Realty Trust Raises Qtr. Dividend from $0.16 to $0.17/Share,2017-03-03 08:01:00-05:00,ABR
11269,"Arbor Realty Trust Reports Q4 Adj. FFO $0.21 vs $0.18 Est., EPS $0.40, Sales $49.58M vs $4.917M in Same Qtr. Last Year",2017-03-03 08:01:00-05:00,ABR
11270,"Earnings Scheduled For March 3, 2017",2017-03-03 05:05:00-05:00,ABR
11271,Arbor Realty Trust Reports Q3 AFFO $0.21 vs. Est. $0.21,2016-11-09 08:03:00-05:00,ABR
11272,Arbor Realty Raises Qtr. Dividend from $0.15 to $0.16/Share,2016-08-05 08:12:00-04:00,ABR
11273,Arbor Realty Trust Reports Q2 EPS $0.20,2016-08-05 08:09:00-04:00,ABR
11274,Arbor Realty Trust REports Q1 AFFO $0.13 vs. Est. $0.13,2016-05-06 08:04:00-04:00,ABR
11275,Armour REIT Says Final Acquisition Offer for Javelin is $7.18/Share,2016-03-21 06:01:00-04:00,ABR
11276,"Arbor Realty Trust Q4 FFO $0.14 vs $0.14 est, Revenue $14.9M vs $15.4M est",2016-02-26 08:04:00-05:00,ABR
11277,"Arbor Realty Trust To Acquire Agency Platform For $250M, 50% Cash and 50% Stock",2016-02-25 16:41:00-05:00,ABR
11278,A Look Into 4 Small-Cap Stock Moves Leon Cooperman Disclosed On Thursday,2016-02-04 17:23:00-05:00,ABR
11279,Arbor Realty Reports Q3 AFFO $0.34 vs. Est. $0.25,2015-11-06 08:02:00-05:00,ABR
11280,Arbor Realty Trust Reports Q1 Adj. FFO $0.36; Raises Qtr. Dividend from $0.13 to $0.15/Share,2015-05-01 08:05:00-04:00,ABR
11281,"8-K Filing Shows Arbor Reality Entered Annual Incentive Pact With Kaufman, WIll Give Kaufman Base Pay Of $1M & Bonus Target Of 200% Of Base",2015-03-06 16:12:00-05:00,ABR
11282,Arbor Realty Trust Reports Q4 Adj FFO $0.14 Vs Est $0.11,2015-02-13 08:02:00-05:00,ABR
11283,Health Care REIT Eyes Premium Assets: Time To Hold?,2015-01-06 16:06:00-05:00,ABR
11284,Arbor Realty Trust Reports Q2 FFO of $0.27 Which May Not Compare $0.12 Est,2014-08-01 08:08:00-04:00,ABR
11285,Arbor Realty Trust Recognizes A $58M Gain Related To The 450 West 33rd Street Transaction,2014-07-21 08:33:00-04:00,ABR
11286,"MLV Initiates Coverage on Arbor Realty Trust at Buy, Announces $9.00 PT",2014-06-11 06:52:00-04:00,ABR
11287,Arbor Realty Trust Reports Q1 EPS of $0.12 vs $0.14 Est,2014-05-01 07:31:00-04:00,ABR
11288,"Arbor Realty Trust Prices Offering of Series C Notes, Liquidation Preference at $25/Share, Sees Gross Proceeds $22.5M",2014-02-20 16:26:00-05:00,ABR
11289,Arbor Realty Trust Files Prospectus Supplement for 7.5M Shares,2014-02-14 09:26:00-05:00,ABR
11290,"Arbor Realty Trust Reports Q4 FFO of $0.13, Inline",2014-02-14 09:26:00-05:00,ABR
11291,Arbor Realty Trust Reports Q3 EPS of $0.08 vs $0.13 Est; Revenue of $6.69B vs $15.30M Est,2013-11-08 08:31:00-05:00,ABR
11292,Arbor Realty Trust Prioces 6M Shares at $7.08/Share,2013-09-24 09:05:00-04:00,ABR
11293,Arbor Realty Trust Reports Offering of 6M Shares,2013-09-23 16:08:00-04:00,ABR
11294,Seven Dividend-Paying Financial Stocks Analysts Are Bullish On,2013-08-04 10:00:00-04:00,ABR
11295,Arbor Realty Trust Reports Q2 FFO of $0.11 vs $0.12 Est,2013-08-02 07:09:00-04:00,ABR
11296,"Some Highlights from 'Delivering Alpha' Conference: Chanos, Paulson, Cooperman, Kingdon, Hohn",2013-07-17 14:55:00-04:00,ABR
11297,"Chesapeake Energy, Weyerhaeuser and Other Stocks Insiders Are Buying (CHK, WY)",2013-06-30 20:34:00-04:00,ABR
11298,Arbor Realty Trust Says Sold 1.2M Preferred Shares at $25/Share,2013-05-06 15:32:00-04:00,ABR
11299,"Arbor Realty Trust Reports Q1 EPS of $0.19, Inline",2013-05-03 08:04:00-04:00,ABR
11300,"Market Wrap for Friday, March 22: Stocks Rise on Hopes of Bailout Deal for Cyprus",2013-03-22 16:17:00-04:00,ABR
11301,Arbor Realty Trust Prices 5.63M Shares at $8/Share,2013-03-22 08:56:00-04:00,ABR
11302,"UPDATE: Deutsche Bank Reiterates Buy Rating, Raises PT on Arbor Realty Trust on Solid 4Q Results",2013-02-20 13:05:00-05:00,ABR
11303,"Deutsche Bank Maintains Buy on Arbor Realty Trust, Raises PT to $9.50",2013-02-20 07:58:00-05:00,ABR
11304,"Akamai, Murphy Oil and Other Stocks Insiders Are Buying",2013-02-16 13:57:00-05:00,ABR
11305,Arbor Realty Trust Reports Offering of Series A Cumulative Redeemable Preferred Stock,2013-01-29 08:57:00-05:00,ABR
11306,"Arbor Realty Trust Prices Second Collateralized Loan Obligation, Sees Initial Portfolio ~$260M",2013-01-16 16:11:00-05:00,ABR
11307,"UPDATE: Deutsche Bank Initiates Coverage on Arbor Realty Trust with Buy Rating, $7.50 PT",2012-12-21 10:34:00-05:00,ABR
11308,"Deutsche Bank Initiates Coverage on Arbor Realty Trust at Buy, Announces $7.50 PT",2012-12-21 06:31:00-05:00,ABR
11309,Arbor Realty Trust Offers 3.5M Shares at $5.80,2012-10-05 09:06:00-04:00,ABR
11310,Arbor Realty Trust Offers 3.5M Shares,2012-10-04 16:20:00-04:00,ABR
11311,Arbor Realty Trust Closes $125M Collateralized Loan Obligation; Says Will Use to Repay Debt,2012-09-24 14:11:00-04:00,ABR
11312,JMP Securities Initiates Coverage on Arbor Realty Trust at Market Outperform,2012-08-09 08:53:00-04:00,ABR
11313,"Arbor Realty Trust, Inc. Announces 3.5M Share Public Offering of Common Stock ",2012-06-06 16:13:00-04:00,ABR
11314,Arbor Realty Trust Announces New $15M Financing Facility  ,2012-05-09 16:30:00-04:00,ABR
11315,Earnings Scheduled For March 2,2012-03-02 03:38:00-05:00,ABR
11316,"Arbor Realty Trust, Inc. Announces Approval of 500K Share Repurchase Program",2011-12-20 08:02:00-05:00,ABR
11317,Arbor Realty Trust Announces Approval of 1.5M Share Repurchase Program ,2011-06-14 16:00:00-04:00,ABR
11318,Central Garden & Pet Company Amends and Extends Its Revolving Credit Facility ,2011-06-09 09:03:00-04:00,ABR
11319,"Top 4 Small-Cap Stocks In The REIT-Diversified Industry With The Highest ROE (ABR, GTY, ANH, RWT)",2011-04-11 00:43:00-04:00,ABR
11320,Melvin Lazar Leaves Arbor Realty's Board (ABR),2011-04-05 12:50:00-04:00,ABR
11321,Arbor Realty Trust Reports Fourth Quarter and Full Year 2010 Results ,2011-03-04 08:11:00-05:00,ABR
11322,Arbor Realty Trust Reports Q4 Loss of $1.62 per share,2011-03-04 08:08:00-05:00,ABR
11323,"Earnings Scheduled For March 4 (ALC, MSG, BRNC, CIS, ABR, COWN, ZSTN, FREE, MCGC)",2011-03-04 03:08:00-05:00,ABR
11324,Arbor Realty Trust Announces Partial Repayment of Prime Fee ,2010-12-20 08:42:00-05:00,ABR
11325,Zacks #1 Rank Additions for Wednesday - Tale of the Tape,2010-11-10 08:33:00-05:00,ABR
11326,Arbor Realty Trust Reports Third Quarter EPS of $(0.06),2010-11-05 08:04:00-04:00,ABR
11327,Zacks #1 Rank Additions for Tuesday  - Tale of the Tape,2010-08-10 11:03:00-04:00,ABR
11328,The Daily Long & Short Setup,2010-07-08 09:22:00-04:00,ABR
11329,Arbor (ABR) Declares Q1 Results ,2010-05-07 15:43:00-04:00,ABR
11330,"Top 5 Stocks In The Financial Sector With The Lowest PEG (IRS, ABR, PNX, NNI, TWGP)",2010-04-08 06:29:00-04:00,ABR
11331,"Top 5 Stocks In The Financial Sector With Lowest PEG (IRS, PNX, ABR, ENH, NNI)",2010-04-06 06:17:00-04:00,ABR
11332,"Top 5 Stocks with Best ROE and PEG (SB, ABR, CEL)",2009-10-23 11:40:00-04:00,ABR
11333,Autobytel Completes Change of Name to AutoWeb and Ticker Symbol to AUTO,2017-10-09 09:03:00-04:00,ABTL
11334,"Autobytel Reports Initiation Of Corporate Rebranding, Will Change Name To AutoWeb, Change Ticker To 'AUTO'",2017-10-02 09:06:00-04:00,ABTL
11335,Autobytel Increases Buyback By $3M,2017-09-06 16:13:00-04:00,ABTL
11336,Mid-Afternoon Market Update: Natural Grocers Drops On Disappointing Earnings; Yelp Shares Spike Higher,2017-08-04 14:53:00-04:00,ABTL
11337,25 Biggest Mid-Day Losers For Friday,2017-08-04 12:54:00-04:00,ABTL
11338,Mid-Day Market Update: Weight Watchers Surges Following Earnings Beat; Electronics For Imaging Shares Plummet,2017-08-04 12:04:00-04:00,ABTL
11339,Mid-Morning Market Update: Markets Mostly Flat; CIGNA Profit Tops Estimates,2017-08-04 10:13:00-04:00,ABTL
11340,Barrington Research Downgrades Autobytel to Market Perform,2017-08-04 08:35:00-04:00,ABTL
11341,"Autobytel Cuts FY17 Outlook: Sales From $156M-$160M To $144M-$148M vs $157.7M Est., Adj. EPS From $1.24-$1.28 To $0.78-$0.82 vs $1.25 Est.",2017-08-03 16:34:00-04:00,ABTL
11342,"Autobytel Reports Q2 Adj. EPS $0.19 vs $0.20 Est., Sales $34.6M vs $34.8M Est.",2017-08-03 16:33:00-04:00,ABTL
11352,"Autobytel Sees FY17 Adj. EPS $1.24-$1.28 vs $1.26 Est., Sales $156M-$160M vs $158.9M Est.",2017-05-04 16:51:00-04:00,ABTL
11353,"Autobytel Reports Q1 Adj. EPS $0.26 vs $0.19 Est., Sales $37.3M vs $35M Est.",2017-05-04 16:50:00-04:00,ABTL
11354,Autobytel Reports 1.5M+ Vehicles Sold in US Were Purchase by Customers,2017-04-25 09:05:00-04:00,ABTL
11355,"Autobytel Sees FY17 Adj. EPS $1.24-$1.28 vs $1.26 Est., Sales $156M-$160M vs $161.5M Est.",2017-03-09 16:08:00-05:00,ABTL
11356,"Autobytel Reports Q4 Adj. EPS $0.35 vs $0.30 Est., Sales $40.4M vs $37.5M Est.",2017-03-09 16:07:00-05:00,ABTL
11357,"Earnings Scheduled For March 9, 2017",2017-03-09 05:07:00-05:00,ABTL
11358,Autobytel to Sell its Specialty Finance Leads Product to Internet Brands For $3.2M Cash And Additional Transition Licensing Income Totaling $1.6M Over 5-Year Period,2016-12-20 07:45:00-05:00,ABTL
11359,20 Biggest Mid-Day Losers For Friday,2016-11-04 13:09:00-04:00,ABTL
11360,"Autobytel Sees FY16 Sales $153M-$155M vs $152.2M Est., Cuts Adj. EPS from $1.39-$1.43 to $1.23-$1.26 vs $1.40 Est.",2016-11-03 17:51:00-04:00,ABTL
11361,Autobytel Reports Q3 Adj. EPS $0.49 vs $0.48 Est. Sales $43.9M vs $41.4M Est.,2016-11-03 17:50:00-04:00,ABTL
11362,Autobytel Names Kimberly S. Boren as CFO,2016-09-26 06:09:00-04:00,ABTL
11363,Mid-Morning Market Update: Markets Open Higher; Priceline Profit Beats Views,2016-08-05 09:56:00-04:00,ABTL
11364,"Autobytel Reaffirms FY16 Outlook: adj. EPS $1.39-$1.43 vs $1.40 Est., Sales $151M-$155M vs $152.5M Est.",2016-08-04 16:36:00-04:00,ABTL
11365,"Autobytel Reports Q2 Adj. EPS $0.24 vs $0.21 Est., Sales $36.1M vs $34M Est.",2016-08-04 16:36:00-04:00,ABTL
11366,The 5 Stocks Wall Street Is Most Confident On This Week,2016-06-24 15:57:00-04:00,ABTL
11367,Autobytel Sees FY16 Adj. EPS $1.39-$1.43 vs $1.42 Est.,2016-05-05 16:19:00-04:00,ABTL
11368,"Autobytel Reports Q1 Adj. EPS $0.22 vs $0.27 Est., Sales $36.2M vs $34.7M Est.",2016-05-05 16:19:00-04:00,ABTL
11369,Autobytel To Hold Earnings Call On May 5,2016-04-22 15:19:00-04:00,ABTL
11370,"Ascendiant Capital Maintains Buy on Autobytel, Raises PT to $29.00",2016-03-11 05:10:00-05:00,ABTL
11371,"Ascendiant Capital Maintains Buy on Autobytel, Raises PT to $29.00",2016-03-11 03:41:00-05:00,ABTL
11372,"Autobytel Sees FY16 Sales $151M-$155M vs $151M Est., Adj. EPS $1.39-$1.43 vs $1.41 Est.",2016-03-10 16:27:00-05:00,ABTL
11373,"Autobytel Reports Adj. EPS $0.33 vs $0.24 Est., Sales $36.4M vs $36M Est.",2016-03-10 16:26:00-05:00,ABTL
11374,"Earnings Scheduled For March 10, 2016",2016-03-10 04:24:00-05:00,ABTL
11375,"Auto Pair Trade? Long Autobytel, Short Truecar After New Data",2016-03-02 10:44:00-05:00,ABTL
11376,Autobytel Reports Q3 Adj EPS $0.45 Vs Est $0.38; Raise FY 2015 Adj EPS $1.20-$1.24 Vs Est $1.19 & Revs $132M-$134M,2015-11-05 17:25:00-05:00,ABTL
11377,Stocks Hitting 52-Week Highs,2015-10-06 10:14:00-04:00,ABTL
11378,"UPDATE: Autobytel Transaction Consists Of 170K Series B Convertible Pfd. Stock & Warrants Exercisable For ~150K Series B Pfd. Stock; Warrants Have $184.47 Exercise Price, 10 Times $16.77 Closing Price Yesterday With 10% Premium",2015-10-01 16:20:00-04:00,ABTL
11379,"UPDATE: Autobytel Raises FY15 Sales Guidance to $132M-$134M vs $129.5M Est., Cuts Adj. EPS Guidance to $1.17-$1.23 vs $1.25 Est.",2015-10-01 16:20:00-04:00,ABTL
11380,UPDATE: Autobytel Cuts FY15 Adj. EPS Guidance,2015-10-01 16:20:00-04:00,ABTL
11381,UPDATE: Autobytel Raises Fy15 Sales Guidance,2015-10-01 16:19:00-04:00,ABTL
11382,Autobytel Acquires AutoWeb In All-Stock Transaction,2015-10-01 16:18:00-04:00,ABTL
11383,"Autobytel Reports Q2 EPS $0.31 vs. Est. $0.24, Rev. $30.4M vs. Est. $27.71M",2015-08-06 17:27:00-04:00,ABTL
11384,"Barrington Research Boosts Autobytel With Outperform Rating, Sets Aggressive Upside Of ~50%",2015-07-08 07:51:00-04:00,ABTL
11385,"Barrington Research Initiates Coverage on Autobytel at Outperform, Announces $22.00 PT",2015-07-07 08:08:00-04:00,ABTL
11386,"CORRECTION: BMO Capital on Tuesday Initiated Coverage on Yamana Gold at Market Perform, $3.75 PT",2015-06-18 13:28:00-04:00,ABTL
11387,Top 4 Small-Cap Stocks In The Internet Information Providers Industry With The Lowest PEG Ratio,2015-06-11 04:53:00-04:00,ABTL
11388,Benzinga's Volume Movers,2015-05-22 10:26:00-04:00,ABTL
11389,Morning Market Gainers,2015-05-22 09:46:00-04:00,ABTL
11390,UPDATE: Autobytel Sees FY 2015 Adj EPS $1.21-$1.27 & Revs $128M-$132M,2015-05-21 16:09:00-04:00,ABTL
11391,"Autobytel Acquires Dealix, a Top-Ranked Provider of Auto Sales Leads, for $25M",2015-05-21 16:08:00-04:00,ABTL
11392,Amazon Hits New 52-Week High,2015-02-27 12:32:00-05:00,ABTL
11393,Benzinga's Volume Movers,2015-02-27 10:25:00-05:00,ABTL
11394,Morning Market Gainers,2015-02-27 09:44:00-05:00,ABTL
11395,"Autobytel Sees FY15 Rev. Between $114M-$120M, EPS $0.97-$1.16",2015-02-26 16:23:00-05:00,ABTL
11396,"Autobytel Reports Q4 EPS $0.23, Rev. $26M",2015-02-26 16:22:00-05:00,ABTL
11397,What Google's YouTube Is Doing For Kids,2015-02-20 15:54:00-05:00,ABTL
11398,Amazon's First Campus Pick Up Location Is At Purdue University,2015-02-06 12:54:00-05:00,ABTL
11399,"Ascendiant Capital Upgrades Autobytel to Buy, Announces $13.00 PT",2015-01-23 06:09:00-05:00,ABTL
11400,"Ascendiant Capital Upgrades Autobytel to Buy, Announces $13.00 PT",2015-01-23 04:59:00-05:00,ABTL
11401,Autobytel Appoints Kimberly Boren as CFO,2015-01-22 16:08:00-05:00,ABTL
11402,Autobytel Engages Liolios Group To Lead New Strategic Investor,2014-12-15 15:55:00-05:00,ABTL
11403,"8-K from Autobytel Included Letter to Ancora Advisors LLC, Shows Conclusion Pursuing Sale Not in Best Interest of Shareholders",2014-11-25 16:11:00-05:00,ABTL
11404,"Autobytel CEO Coats Buys 2,200 Shares @$11.34/Share -Form 4",2014-11-18 14:18:00-05:00,ABTL
11405,"8-K from Autobytel Shows Letter to Ancora CEO, Chair: Board Says Not in Best Interest to Pursue Sale",2014-11-03 15:02:00-05:00,ABTL
11406,"13D Filing from Ancora Advisors on Autobytel Shows Raised 4.07% Stake, Includes Language on Urging Exploration of Sale of Co., Hiring an Investment Banker",2014-10-21 10:20:00-04:00,ABTL
11407,Berkshire Hathaway Inc. Car Dealer Acquisition Puts Other Dealers In Play,2014-10-03 16:09:00-04:00,ABTL
11408,Autobytel Board Approves Increase In Stock Buy-Back Authorization From $2M To $3.0M,2014-09-17 09:15:00-04:00,ABTL
11409,Top 4 Small-Cap Stocks In The Internet Information Providers Industry With The Highest Profit Margin,2014-09-17 04:36:00-04:00,ABTL
11410,5 Technology Stocks With The Lowest PEG Ratio,2014-09-15 09:23:00-04:00,ABTL
11411,"Auobytel Issues Release, Says Expecting Q3 Sales at High End of Previously-Issued Range, Adj. EBITDA Guidance Reaffirmed",2014-09-11 17:20:00-04:00,ABTL
11412,11 Best Labor Day 2014 Car Sales You Should Know About,2014-08-28 12:25:00-04:00,ABTL
11413,Morning Market Losers ,2014-08-01 09:51:00-04:00,ABTL
11414,Autobytel Inc. Reports Q2 EPS of $0.08 vs $0.05 Est; Revenue of $25.90M vs $27.02M Est,2014-07-31 16:29:00-04:00,ABTL
